gender,SeniorCitizen,Partner,Dependents,tenure,tenure_band,MonthlyCharges,TotalCharges,avg_monthly_spend,charge_gap,is_high_value,PhoneService,MultipleLines,InternetService,streaming_count,security_count,Contract,PaperlessBilling,PaymentMethod,payment_electronic_check,month_to_month_paperless,no_support_services,is_isolated,fiber_no_security,no_internet_services,segment,segment_label
Male,no,Yes,No,-0.9950403079957154,0-12,0.3391120828910372,-0.7170180627749283,0.5785589883578829,-2.77574305668016,1,Yes,No,Fiber optic,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Mailed check,0,1,0,0,0,0,3,At risk High-value
Male,yes,Yes,No,0.06430268518835193,12-36,0.8427047999400633,0.37302380724840634,0.9019459537920482,-0.7157222170171903,1,Yes,No,Fiber optic,0.2665050326900002,0.5711787862044767,One year,No,Mailed check,0,0,0,0,0,0,2,Stable Mid-Value
Male,no,No,No,-1.1172721918246462,0-12,-0.824303435044006,-0.9087801944807778,-0.6662335684733214,-1.7923634810702709,0,No,No phone service,DSL,-0.9062505304364585,1.3486718610379804,Month-to-month,No,Mailed check,0,0,0,1,0,0,2,Stable Mid-Value
Male,yes,No,No,-0.9542963467194051,0-12,1.151840923277089,-0.6017357781442174,1.2376241953093814,-1.0337776168917747,1,Yes,Yes,Fiber optic,1.4392605958164588,-0.2063142886290269,Month-to-month,Yes,Credit card (automatic),0,1,1,1,1,0,3,At risk High-value
Male,no,Yes,No,-0.9542963467194051,0-12,0.14133144484207977,-0.7188489907550946,0.2604609798641516,-1.3799408191904756,0,Yes,Yes,DSL,0.2665050326900002,0.5711787862044767,Month-to-month,Yes,Credit card (automatic),0,1,1,0,0,0,2,Stable Mid-Value
Male,no,Yes,Yes,-0.05792919864057891,12-36,-0.16946670066342445,-0.20197581601682704,-0.19587784572055186,0.31120994509720273,0,Yes,Yes,DSL,0.2665050326900002,-0.9838073634625305,Month-to-month,No,Bank transfer (automatic),0,0,1,0,0,0,2,Stable Mid-Value
Female,no,Yes,No,0.7162060656093164,36+,-1.494098368940895,-0.5912796352213401,-1.5219259540701364,0.37814350836138616,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,One year,Yes,Bank transfer (automatic),0,0,0,0,0,1,1,Low Engagement
Female,no,No,No,-1.2395040756535771,0-12,0.7130670707987297,-0.9272218305219706,0.8622381757387381,-1.7484028780789658,1,Yes,No,Fiber optic,-0.9062505304364585,1.3486718610379804,Month-to-month,Yes,Electronic check,1,1,0,1,0,0,3,At risk High-value
Female,no,No,No,-1.2802480369298874,0-12,-0.6364949300059205,-0.9872233257756128,-0.6344283690706211,0.00046458874911472516,0,Yes,No,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,1,0,0,1,Low Engagement
Male,no,No,No,-0.9950403079957154,0-12,0.17623391038013098,-0.7641148246743863,0.1364749992643602,0.4520164346924271,0,Yes,No,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Mailed check,0,1,1,1,1,0,3,At risk High-value
Female,no,No,No,-0.9542963467194051,0-12,-0.7993731025168266,-0.8488007586003906,-0.8238239141248953,0.3126485810062231,0,No,No phone service,DSL,0.2665050326900002,-0.2063142886290269,Month-to-month,No,Electronic check,1,0,1,1,0,0,1,Low Engagement
Female,yes,No,No,-1.2395040756535771,0-12,0.17955795471708852,-0.9562078469790611,-0.22609599132241182,4.6736678197815245,0,Yes,No,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Bank transfer (automatic),0,1,1,1,1,0,3,At risk High-value
Female,no,No,No,-1.1987601143772668,0-12,-0.3140626293210656,-0.9344793643228708,-0.32245028465177306,0.10877332075668447,0,Yes,No,DSL,-0.9062505304364585,0.5711787862044767,Month-to-month,No,Electronic check,1,0,0,1,0,0,2,Stable Mid-Value
Male,no,Yes,No,-0.3023929662984406,12-36,1.0271892606411914,0.024287175459866615,0.9519884728032326,0.8284529894375605,1,Yes,No,Fiber optic,1.4392605958164588,-0.2063142886290269,Month-to-month,Yes,Credit card (automatic),0,1,0,0,1,0,3,At risk High-value
Male,yes,No,No,-1.2802480369298874,0-12,-0.6148886418156984,-0.9869365539232975,-0.6128935986417096,0.00046458874911472516,0,Yes,No,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Electronic check,1,0,1,1,0,0,1,Low Engagement
Female,no,Yes,Yes,0.512486259227765,36+,0.5485268761193449,0.5549253991092638,0.46023738861236274,0.9977544034697763,1,Yes,Yes,DSL,0.2665050326900002,2.126164935871484,Month-to-month,No,Mailed check,0,0,0,0,0,0,0,Loyal High-Value
Male,yes,Yes,Yes,0.7569500268856267,36+,0.6449241618911058,0.8218217561216961,0.5465085589148533,1.1109101698509258,1,Yes,Yes,Fiber optic,-0.9062505304364585,0.5711787862044767,Month-to-month,Yes,Electronic check,1,1,1,0,1,0,2,Stable Mid-Value
Female,no,Yes,Yes,0.9199258719908678,36+,-1.4891123024354593,-0.5276824621271304,-1.4919037734218301,0.08908082402803334,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Credit card (automatic),0,0,0,0,0,1,1,Low Engagement
Female,no,No,No,0.22727853029359305,36+,0.044934159070319335,0.10548772841157865,0.0523302814092858,-0.08705423185142525,0,Yes,Yes,DSL,-0.9062505304364585,1.3486718610379804,Month-to-month,Yes,Bank transfer (automatic),0,1,0,1,0,0,2,Stable Mid-Value
Male,no,No,No,-1.2395040756535771,0-12,-0.6298468413320059,-0.9716273488843168,-0.8050500116996903,2.045588293127307,0,Yes,No,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,1,1,0,0,1,Low Engagement
Male,no,Yes,Yes,0.22727853029359305,36+,-1.5024084797832884,-0.6908997648409899,-1.5214516660088684,0.277104538923244,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Electronic check,1,0,0,0,0,1,1,Low Engagement
Male,no,No,No,0.06430268518835193,12-36,-0.498547090022194,-0.24225623158048526,-0.4569857584323943,-0.46050337100627925,0,Yes,No,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Electronic check,1,1,1,1,0,0,2,Stable Mid-Value
Female,no,Yes,No,1.5310852911355222,36+,1.228293943027106,2.1115230134761753,1.199008854830872,0.2909868346047048,1,Yes,Yes,Fiber optic,1.4392605958164588,-0.2063142886290269,One year,Yes,Electronic check,1,0,1,0,1,0,0,Loyal High-Value
Female,no,No,No,-0.791320501614164,12-36,-0.3207107179949802,-0.679605365734422,-0.25355600923620164,-0.7625973829060116,0,Yes,No,DSL,-0.9062505304364585,0.5711787862044767,One year,No,Mailed check,0,0,0,1,0,0,2,Stable Mid-Value
Male,no,No,No,0.2680224915699033,36+,0.3474221937334304,0.3239858205025069,0.41665531738667194,-0.812095943687753,1,Yes,Yes,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Electronic check,1,0,1,1,1,0,3,At risk High-value
Female,no,No,No,1.1643896396487294,36+,1.301422918440166,1.8263835547818457,1.3416380115102284,-0.513714666480642,1,Yes,Yes,Fiber optic,1.4392605958164588,0.5711787862044767,One year,Yes,Electronic check,1,0,1,1,1,0,0,Loyal High-Value
Female,no,No,No,-0.8320644628904743,0-12,1.17510923363579,-0.49368896794115164,1.0676467552145104,1.1950461917737647,1,Yes,Yes,Fiber optic,1.4392605958164588,-0.2063142886290269,Month-to-month,Yes,Bank transfer (automatic),0,1,1,1,1,0,3,At risk High-value
Male,no,No,No,0.3495104141225239,36+,1.1584890119510036,0.8546019847786491,1.263459634921303,-1.255419445806354,1,Yes,No,Fiber optic,1.4392605958164588,0.5711787862044767,Two year,Yes,Credit card (automatic),0,0,0,1,1,0,0,Loyal High-Value
Male,no,No,No,-0.46536881140368175,12-36,0.2958995065105929,-0.3196846317055896,0.3122338284288976,-0.19977004185310931,1,Yes,Yes,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Male,yes,No,No,0.9199258719908678,36+,-0.49023697917980086,0.2030122175720019,-0.4942565906424327,0.06510231330550373,0,No,No phone service,DSL,1.4392605958164588,-0.2063142886290269,One year,Yes,Bank transfer (automatic),0,0,1,1,0,0,2,Stable Mid-Value
Male,no,Yes,No,1.4903413298592119,36+,-0.15118445681015957,0.781872231156863,-0.19957965471289918,0.5641686031619041,0,No,No phone service,DSL,1.4392605958164588,1.3486718610379804,Two year,No,Bank transfer (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,yes,Yes,Yes,-0.26164900502213034,12-36,1.3612557165053967,0.18836479373067172,1.306695449443139,0.5775393939025593,1,Yes,Yes,Fiber optic,1.4392605958164588,0.5711787862044767,Month-to-month,No,Electronic check,1,0,1,0,1,0,3,At risk High-value
Female,yes,Yes,No,1.4903413298592119,36+,0.7479695363367809,1.664269220730737,0.7607462671676968,-0.1759872329614249,1,Yes,No,Fiber optic,0.2665050326900002,0.5711787862044767,One year,No,Credit card (automatic),0,0,0,0,0,0,0,Loyal High-Value
Female,yes,Yes,No,-0.5876006952326126,12-36,-0.5467457329080743,-0.6496928556006211,-0.6546747344311362,1.2661901627983376,0,No,No phone service,DSL,1.4392605958164588,-0.2063142886290269,Month-to-month,Yes,Electronic check,1,1,1,0,0,0,3,At risk High-value
Male,no,Yes,Yes,0.5939741817803856,36+,-0.3506271170275956,0.11245849036016341,-0.3576484146054115,0.0944044526805863,0,Yes,Yes,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,No,Electronic check,1,0,1,0,0,0,2,Stable Mid-Value
Female,no,Yes,Yes,1.6125732136881425,36+,0.6814886495976356,1.6967626775353746,0.6734868332186621,0.06629930820469321,1,Yes,No,DSL,1.4392605958164588,2.126164935871484,Two year,No,Bank transfer (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,yes,Yes,No,0.02355872391204165,12-36,-0.4918990013482794,-0.23491046028656518,-0.3890624999412036,-1.1677638201239553,0,No,No phone service,DSL,0.2665050326900002,1.3486718610379804,Month-to-month,Yes,Electronic check,1,1,0,0,0,0,2,Stable Mid-Value
Female,no,Yes,Yes,-1.2395040756535771,0-12,-1.3428543516093396,-0.9912381317080255,-1.541373508288246,2.341844530677418,0,No,No phone service,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Mailed check,0,1,1,0,0,0,1,Low Engagement
Female,no,Yes,Yes,1.6125732136881425,36+,0.8692971546357213,1.9276140186491113,0.9142575303752433,-0.5519630370051664,1,Yes,Yes,DSL,1.4392605958164588,2.126164935871484,Two year,No,Credit card (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,yes,Yes,No,0.18653456901728277,36+,0.2477008636247124,0.12889272343514993,0.15926894935712427,1.01088690897234,1,Yes,No,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Bank transfer (automatic),0,1,1,0,1,0,3,At risk High-value
Female,yes,Yes,Yes,1.2051336009250397,36+,1.0404854379890203,1.6482982344941057,1.069677329101108,-0.3765607791216359,1,Yes,Yes,Fiber optic,0.2665050326900002,0.5711787862044767,Month-to-month,Yes,Credit card (automatic),0,1,1,0,1,0,0,Loyal High-Value
Female,no,Yes,No,1.5718292524118322,36+,-1.494098368940895,-0.39870130670505505,-1.5030752139664059,0.16063947411241974,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Two year,No,Credit card (automatic),0,0,0,0,0,1,1,Low Engagement
Male,no,No,Yes,-0.38388088885106114,12-36,-0.3157246514895444,-0.4407905908756245,-0.2970022839219553,-0.20396468035980028,0,Yes,No,DSL,-0.9062505304364585,0.5711787862044767,Month-to-month,Yes,Bank transfer (automatic),0,1,0,0,0,0,2,Stable Mid-Value
Female,no,No,No,-0.6690886177852331,12-36,-1.485788258098502,-0.8767058657679853,-1.5336085670278212,0.6085066246886599,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,One year,No,Mailed check,0,0,0,1,0,1,1,Low Engagement
Male,no,No,No,-0.9542963467194051,0-12,0.15628964435838757,-0.7191578219806648,0.2578841697273586,-1.1781892595685326,0,Yes,No,DSL,0.2665050326900002,1.3486718610379804,Month-to-month,Yes,Mailed check,0,1,0,1,0,0,2,Stable Mid-Value
Male,no,Yes,Yes,-0.6283446565089229,12-36,-1.3179240190821602,-0.8253295854570543,-1.3427371756215654,0.33663390574146024,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,Two year,Yes,Mailed check,0,0,0,0,0,1,1,Low Engagement
Female,no,No,No,-1.1580161531009565,0-12,-1.4575338812343652,-0.9696420052913655,-1.4386692185503596,-0.1619985092622372,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Bank transfer (automatic),0,0,0,1,0,1,1,Low Engagement
Female,yes,Yes,No,-1.2802480369298874,0-12,-0.5068572008645872,-0.9855026946617215,-0.5052197464971513,0.00046458874911472516,0,Yes,No,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Electronic check,1,1,0,0,0,0,1,Low Engagement
Female,no,Yes,No,-0.3431369275747509,12-36,0.4936801445595503,-0.15644526961847507,0.5156111978733717,-0.27190001674050096,1,Yes,Yes,Fiber optic,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Mailed check,0,1,1,0,1,0,3,At risk High-value
Female,yes,No,No,-1.2802480369298874,0-12,0.21446042025513973,-0.9759289266690448,0.2137102816680528,0.00046458874911472516,1,Yes,No,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Male,yes,No,No,1.6125732136881425,36+,1.6288412856304566,2.4541050801265656,1.4633711690791265,1.8470222844467625,1,Yes,Yes,Fiber optic,1.4392605958164588,2.126164935871484,Two year,No,Bank transfer (automatic),0,0,0,1,0,0,0,Loyal High-Value
Female,no,Yes,No,1.6125732136881425,36+,-1.3378682851039039,-0.23497663840633015,-1.3412565924862443,0.09019094026518745,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,Two year,No,Electronic check,1,0,0,0,0,1,1,Low Engagement
Female,no,No,Yes,-0.8728084241667845,0-12,-1.499084435446331,-0.9119788036027551,-1.4956685934268845,0.017840321156746414,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Credit card (automatic),0,0,0,0,0,1,1,Low Engagement
Male,no,No,No,-0.9542963467194051,0-12,-1.4808021915930663,-0.9286115710370366,-1.4897452766189323,0.15974213581906777,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,0,1,0,1,1,Low Engagement
Female,yes,Yes,No,-1.2395040756535771,0-12,-0.48691293484284354,-0.9565828563243963,-0.2401764181413157,-2.8283046472132427,0,Yes,No,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,No,Credit card (automatic),0,0,1,0,0,0,1,Low Engagement
Female,yes,Yes,No,1.1236456783724194,36+,1.1867433888151402,1.6525556935323236,1.1822227773683354,0.006835690631912466,1,Yes,Yes,Fiber optic,1.4392605958164588,-0.2063142886290269,One year,Yes,Credit card (automatic),0,0,1,0,1,0,0,Loyal High-Value
Male,yes,Yes,No,-0.13941712119319946,12-36,1.033837349315106,0.20378429563592745,0.9893618669576844,0.4736836734231576,1,Yes,Yes,Fiber optic,0.2665050326900002,0.5711787862044767,Month-to-month,Yes,Electronic check,1,1,1,0,1,0,3,At risk High-value
Female,no,No,No,0.6754621043330061,36+,0.32082983903777235,0.6346920927993998,0.36965988290599533,-0.5756650529381978,1,Yes,No,DSL,1.4392605958164588,0.5711787862044767,Two year,Yes,Bank transfer (automatic),0,0,0,1,0,0,0,Loyal High-Value
Female,yes,No,No,-0.09867315991688919,12-36,1.3064089849456015,0.3696266637671338,1.2999461890463855,0.02467477590374723,1,Yes,Yes,Fiber optic,1.4392605958164588,0.5711787862044767,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Female,no,Yes,No,0.8384379494382472,36+,-1.5206907236365534,-0.5703894087488404,-1.527699397892529,0.1389458975978584,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,One year,No,Credit card (automatic),0,0,0,0,0,1,1,Low Engagement
Male,no,No,Yes,0.2680224915699033,36+,-1.322910085587596,-0.5642569029839462,-1.2936386985710324,-0.2872151654972311,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,Two year,No,Mailed check,0,0,0,0,0,1,1,Low Engagement
Female,no,No,No,-0.9542963467194051,0-12,-1.5206907236365534,-0.937810329684378,-1.5664974071219762,0.5866059619665409,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,0,1,0,1,1,Low Engagement
Male,no,No,No,0.2680224915699033,36+,0.5684711421410888,0.4131498071992794,0.5883388323248588,-0.25094889324130015,1,Yes,No,Fiber optic,-0.9062505304364585,0.5711787862044767,One year,No,Electronic check,1,0,0,1,1,0,2,Stable Mid-Value
Male,yes,No,No,-0.9950403079957154,0-12,0.1629377330323022,-0.7546292941747297,0.2255129923838987,-0.7282301890959184,0,Yes,No,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Female,no,Yes,Yes,0.7569500268856267,36+,0.8427047999400633,1.0021791918547027,0.8120715800713866,0.32126830708295023,1,Yes,Yes,Fiber optic,0.2665050326900002,-0.2063142886290269,One year,Yes,Electronic check,1,0,1,0,1,0,0,Loyal High-Value
Male,no,Yes,Yes,1.5718292524118322,36+,-1.3112759304082455,-0.19224763241136522,-1.2847177746986007,-0.25635363080818285,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,Two year,No,Credit card (automatic),0,0,0,0,0,1,1,Low Engagement
Male,yes,No,No,1.5718292524118322,36+,-1.3345442407669466,-0.22789557959147022,-1.3224211214083745,-0.08891030526872948,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,Two year,Yes,Mailed check,0,0,0,1,0,1,1,Low Engagement
Female,yes,Yes,No,1.5310852911355222,36+,-1.504070501951767,-0.3623254002075345,-1.4548557932463768,-0.5104067665101099,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Two year,Yes,Credit card (automatic),0,0,0,0,0,1,1,Low Engagement
Female,yes,No,No,-1.2802480369298874,0-12,-1.3145999747452028,-0.996223550063659,-1.3102888563780017,0.00046458874911472516,0,No,No phone service,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Electronic check,1,0,1,1,0,0,1,Low Engagement
Male,no,Yes,No,0.22727853029359305,36+,-0.15949456765255274,-0.03975118509944334,-0.23468374390236268,0.8736408678441837,0,No,No phone service,DSL,1.4392605958164588,1.3486718610379804,Two year,Yes,Bank transfer (automatic),0,0,0,0,0,0,2,Stable Mid-Value
Female,no,Yes,No,-0.18016108246950976,12-36,0.8343946890976701,0.0662661627641611,0.7325562615074901,1.143167219299546,1,Yes,No,Fiber optic,0.2665050326900002,0.5711787862044767,Month-to-month,No,Credit card (automatic),0,0,1,0,1,0,3,At risk High-value
Female,no,Yes,No,-0.01718523736426863,12-36,-1.509056568457203,-0.7244961903083784,-1.4830329162849203,-0.2426327674664007,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Bank transfer (automatic),0,0,0,0,0,1,1,Low Engagement
Male,yes,Yes,No,0.6754621043330061,36+,-0.498547090022194,0.05078048273914028,-0.5251994157647913,0.32656098715845305,0,Yes,No,DSL,-0.9062505304364585,-0.2063142886290269,Two year,No,Mailed check,0,0,1,0,0,0,2,Stable Mid-Value
Female,no,Yes,Yes,0.18653456901728277,36+,-1.3528264846202114,-0.6271261167607403,-1.3751170218271995,0.30886035826509933,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,Two year,Yes,Bank transfer (automatic),0,0,0,0,0,1,1,Low Engagement
Female,no,No,No,-0.9135523854430948,0-12,-0.3506271170275956,-0.7501512414039615,-0.21532860610795612,-1.5477131687708234,0,Yes,No,DSL,-0.9062505304364585,0.5711787862044767,Month-to-month,No,Electronic check,1,0,0,1,0,0,2,Stable Mid-Value
Male,no,Yes,No,1.4088534073065913,36+,1.4992035564891233,2.227599435544067,1.478921311700998,0.17676343786415968,1,Yes,Yes,Fiber optic,1.4392605958164588,1.3486718610379804,One year,No,Credit card (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,no,No,No,-1.0357842692720256,0-12,-0.9738854302070831,-0.8972652016416597,-0.9657325295154155,-0.056875328196067665,0,No,No phone service,DSL,-0.9062505304364585,0.5711787862044767,One year,Yes,Credit card (automatic),0,0,0,1,0,0,1,Low Engagement
Female,no,No,No,0.7569500268856267,36+,0.7562796471791741,0.9673474414850329,0.7607843968025302,-0.08086065293130479,1,Yes,No,Fiber optic,1.4392605958164588,-0.9838073634625305,One year,No,Credit card (automatic),0,0,1,1,1,0,0,Loyal High-Value
Female,no,No,No,-0.9542963467194051,0-12,-0.6531151516907069,-0.823631013716418,-0.6138138879762784,-0.42852293802595676,0,Yes,No,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Electronic check,1,0,1,1,0,0,1,Low Engagement
Female,no,No,No,-0.9542963467194051,0-12,0.7845340240433111,-0.6594430985793379,0.7561288154629469,0.29778267661302926,1,Yes,No,Fiber optic,1.4392605958164588,-0.9838073634625305,Month-to-month,Yes,Mailed check,0,1,1,1,1,0,3,At risk High-value
Male,no,No,No,-1.1580161531009565,0-12,-0.46530664665262134,-0.9181113093676492,-0.4712610700515597,0.08647446416688696,0,Yes,No,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Mailed check,0,1,0,1,0,0,1,Low Engagement
Male,no,Yes,No,1.5718292524118322,36+,1.1368827237607813,2.0785663098331826,1.1170274070160184,0.185675212496932,1,Yes,Yes,Fiber optic,0.2665050326900002,1.3486718610379804,Two year,Yes,Electronic check,1,0,0,0,0,0,0,Loyal High-Value
